year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,5,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",93,15,6.15,0,2.93,0,5.92,0,1,815,333,0,220,0,262
2019,5,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",623,248,52.76,2.8,138.28,0.27,53.89,3,8,24028,6215,364,10861,24,6564
2019,5,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2010,398,146.32,3.36,80.18,0,168.14,6,8,28946,10735,337,3443,0,14431
2019,5,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3554,702,179.91,16.07,298.54,2.05,205.42,20,9,56775,13480,1050,25527,126,16592
2019,5,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",364,74,21.43,0.69,32.3,0,19.59,0,2,4881,1611,62,1325,0,1883
2019,5,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",587,107,25.38,4.5,60.5,0,16.62,0,0,5842,1365,466,2157,0,1854
2019,5,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",530,153,27.25,3.99,99.03,0,22.74,3,4,12440,2463,220,7855,0,1902
2019,5,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1632,325,94.03,2.61,70.14,0,158.22,2,8,26917,7432,206,4853,0,14426
2019,5,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",93,28,12.34,0,10.02,0,5.64,0,0,1720,872,0,430,0,418
2019,5,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",218,61,20,1.92,24.82,0,14.26,1,1,4601,1365,276,1838,0,1122
2019,5,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",51,13,4.61,0.24,5,0,3.15,0,0,835,180,21,378,0,256
2019,5,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",230,62,15.63,0.67,25.99,0,19.71,1,1,4438,1076,16,1588,0,1758
2019,5,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",93,24,10.8,2.22,7.87,0,3.12,0,0,1233,545,189,292,0,207
2019,5,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",138,28,4.64,2.97,17,0,3.38,0,0,2045,720,159,537,0,629
2019,5,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",187,30,6.32,1,12.54,0,10.15,0,1,1635,372,78,432,0,753
2019,5,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",453,128,26.23,1.95,81.03,0,18.79,1,0,8409,1857,66,4497,0,1989
2019,5,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",238,51,20.03,3.42,15.08,0.6,11.87,0,1,2287,1070,157,437,9,614
2019,5,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",435,81,43,1,21.08,0,15.92,1,2,5682,3435,20,1077,0,1150
2019,5,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21263,2196,606.55,116.06,687.97,2.54,782.89,0,37,153535,57134,11445,28942,131,55883
2019,5,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1568,302,66.69,3.8,155.25,0,76.26,0,1,22478,5805,446,8813,0,7414
2019,5,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",648,77,30.84,1,25.85,0,19.31,0,7,4086,1771,29,1303,0,983
2019,5,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",623,62,24.6,1,26.48,0,9.93,0,2,4608,1749,638,1675,0,546
2019,5,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",824,128,45.1,1.34,54.57,0,26.99,0,4,10345,4350,92,3964,0,1939
2019,5,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",993,129,36.87,5.44,67.77,0,18.92,0,4,5724,1915,303,2483,0,1023
2019,5,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",910,274,64.75,5.31,135.71,0,68.23,0,11,28158,5328,1026,14660,0,7144
2019,5,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",5353,574,183.95,24.73,155.84,0,209.48,0,0,46526,18115,3509,7534,0,17368
2019,5,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",552,172,27.8,2,127.51,1,13.69,0,7,13918,1748,150,10901,24,1095
2019,5,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",957,132,54.63,2.22,34.63,2,38.52,0,0,8482,3598,206,1681,94,2903
2019,5,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",261,46,19.45,0,21.86,0,4.69,0,0,2395,1206,0,509,0,680
2019,5,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",255,25,12.89,0.12,6.66,0,5.34,0,0,1653,981,18,333,0,321
2019,5,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",397,103,37.35,1.51,47.36,0,16.78,0,5,9301,4924,133,2913,0,1331
2019,5,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2779,477,97.95,16.89,239.16,1,122,0,7,35541,7962,1698,14912,37,10932
2019,5,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1133,174,52.81,1.46,95.15,0,24.58,0,2,8393,2891,68,3923,0,1511
2019,5,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3112,528,173.27,9.09,245.44,1.58,98.62,0,2,29882,13391,574,8090,174,7653
2019,5,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2696,625,96.86,33.78,350.89,0,143.46,0,27,64260,14814,6464,28230,0,14752
2019,5,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1636,254,93.25,5.51,78.37,0,76.87,0,7,18694,6756,639,5137,0,6162
2019,5,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",181,17,7.8,0.94,5.58,0,2.67,0,1,816,308,16,276,0,216
2019,5,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",763,87,38.44,1.43,29.18,0.13,17.83,0,6,6404,2766,230,1963,30,1415
2019,5,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5687,595,183.01,20.92,197.89,0.91,192.27,0,3,33616,11653,1862,7003,129,12969
2019,5,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1323,281,74.02,4.93,158.99,0,43.06,0,9,25912,7036,467,14504,0,3905
2019,5,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",648,64,31.19,5.17,9.41,0,18.22,0,0,3785,2679,169,305,0,632
2019,5,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",523,100,34.36,3.94,41.91,0,19.79,0,1,5965,2075,148,2778,0,964
2019,5,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",752,117,31.43,2.8,67.9,0,14.87,0,0,6305,3104,679,1904,0,618
2019,5,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",707,105,41.09,0.73,49.9,0,13.29,0,1,4811,2451,59,1742,0,559
2019,5,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2494,323,87.8,13.41,119.01,0.29,102.49,0,3,16740,5998,652,3262,23,6805
2019,5,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1248,298,39.79,2,231.6,0,24.61,0,0,16388,2423,135,12491,0,1339
2019,5,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3866,488,152.22,12.25,178.4,0,145.13,0,14,29602,12540,1635,5686,0,9741
2019,5,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",993,151,71.82,4,45.05,1,29.13,0,3,10278,4729,165,2991,114,2279
2019,5,EV,ExpressJet Airlines LLC,CLT,"Charlotte, NC: Charlotte Douglas International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,EV,ExpressJet Airlines LLC,DCA,"Washington, DC: Ronald Reagan Washington National",170,40,14.04,0,9.23,0,16.73,14,0,3089,1012,0,586,0,1491
2019,5,EV,ExpressJet Airlines LLC,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,5,EV,ExpressJet Airlines LLC,DTW,"Detroit, MI: Detroit Metro Wayne County",4,1,0.59,0,0.41,0,0,0,0,29,17,0,12,0,0
2019,5,EV,ExpressJet Airlines LLC,EWR,"Newark, NJ: Newark Liberty International",1205,433,46.94,1.64,293.86,0,90.56,117,9,45539,7467,220,29203,0,8649
2019,5,EV,ExpressJet Airlines LLC,IAH,"Houston, TX: George Bush Intercontinental/Houston",2423,476,71.05,21.71,200.48,0,182.76,129,10,51683,10456,7870,17619,0,15738
2019,5,EV,ExpressJet Airlines LLC,LGA,"New York, NY: LaGuardia",139,29,9.89,0,15.43,0,3.68,4,2,1603,539,0,837,0,227
2019,5,EV,ExpressJet Airlines LLC,ORD,"Chicago, IL: Chicago O'Hare International",733,180,50.69,6.82,69.87,0,52.62,20,2,17674,5250,821,7326,0,4277
2019,6,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3600,890,181.14,60.12,218.02,0,430.72,100,22,91482,25346,9355,12780,0,44001
2019,6,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",392,119,15.22,1.04,53.23,0,49.5,7,0,11887,1825,87,4348,0,5627
2019,6,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",240,54,14.93,7.11,12.02,0,19.95,7,1,5830,1664,780,689,0,2697
2019,6,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",208,63,14.7,6.88,12.77,0,28.65,5,1,6160,1766,777,644,0,2973
2019,6,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",135,27,7.14,1.75,13.83,0,4.28,2,0,1538,383,74,675,0,406
2019,6,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",176,39,9.94,1.95,15.1,0,12.01,5,4,4543,1469,88,1788,0,1198
2019,6,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1447,238,62.05,20.7,43.59,0,111.66,21,0,17519,5523,1626,2157,0,8213
2019,6,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",79,29,2.16,1.48,24.05,0,1.31,2,1,3109,200,136,2686,0,87
2019,6,9E,Endeavor Air Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",119,29,4.36,3.7,10.71,0,10.23,4,0,2296,296,228,804,0,968
2019,6,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",92,21,8.05,0.1,9.65,0,3.21,3,0,1348,565,24,457,0,302
2019,6,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1993,536,75.12,15.84,245.79,0,199.25,73,5,53974,7461,1880,24453,0,20180
2019,6,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",1916,611,65.44,22.68,326.76,0,196.11,62,13,65231,10271,2868,30922,0,21170
2019,6,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,9E,Endeavor Air Inc.,MIA,"Miami, FL: Miami International",4,3,0.95,0,1,0,1.05,0,0,296,84,0,54,0,158
2019,6,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",979,163,28.66,15.01,39.76,0,79.57,16,3,13285,2675,1490,2009,0,7111
2019,6,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",243,78,9.54,7.5,40.62,0,20.34,4,2,5289,699,501,2468,0,1621
2019,6,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",174,39,4.23,2.38,16.36,0,16.03,4,1,3666,401,339,1416,0,1510
2019,6,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",4,2,0.35,0,0.44,0,1.21,0,0,118,11,0,11,0,96
2019,6,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1072,333,112.87,14.54,86.46,0.76,118.37,43,5,21908,7538,1128,3895,21,9326
2019,6,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2159,575,152.48,23.05,181.1,1.18,217.2,106,4,38944,10520,1415,9774,63,17172
2019,6,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",512,151,50.24,8.02,36.38,0.22,56.14,29,0,9368,3222,603,1970,37,3536
2019,6,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8022,1647,457.14,73.13,366.77,3.7,746.27,295,27,113859,35570,6868,16851,280,54290
2019,6,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2059,530,135.83,23.35,161.19,2.16,207.46,99,6,36369,8252,1495,8881,191,17550
2019,6,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",875,335,108.98,10.39,115.17,0.2,100.26,47,7,23488,5998,1211,7871,5,8403
2019,6,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13553,3574,885.24,125.76,1123.2,10.26,1429.55,933,115,283758,82800,14904,75299,539,110216
2019,6,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",406,119,44.18,6.57,22.67,0.08,45.5,21,1,8814,2643,992,1142,30,4007
2019,6,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",664,267,48.05,10.82,130.2,0,77.93,39,5,21334,3183,1226,10389,0,6536
2019,6,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",527,197,64.84,7.01,64.83,1,59.32,13,4,10894,3201,854,2582,25,4232
2019,6,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",270,85,36.89,1,18.26,0,28.85,5,1,7172,2727,66,710,0,3669
2019,6,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",144,53,22.85,1.98,12.91,0,15.27,12,1,2905,979,432,495,0,999
2019,6,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",694,263,99.41,8.46,82.1,0.32,72.72,42,4,15608,4958,1037,4266,13,5334
2019,6,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1221,329,119.41,5.73,115.8,0,88.06,41,7,24421,9580,274,7113,0,7454
2019,6,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1236,418,156.16,14.29,85,1.13,161.42,54,3,25654,9245,1376,3192,70,11771
2019,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3577,1051,318.14,53.07,306.39,4.75,368.66,158,15,80055,28863,5114,12492,1287,32299
2019,6,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",2093,619,147.05,22.75,277.6,0.07,171.53,163,19,39110,8928,1639,17566,7,10970
2019,6,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1507,482,170.57,15.12,135.25,0.83,160.24,63,3,32912,11470,1420,7792,54,12176
2019,6,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3969,910,318.39,41,197.95,0.31,352.34,102,23,78783,33115,4818,8207,13,32630
2019,6,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",595,177,68.92,5.04,28.49,0,74.55,23,3,12066,4851,736,1383,0,5096
2019,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5745,1686,339.19,71.63,732.38,1.06,541.74,273,23,117921,27563,6361,41992,27,41978
2019,6,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",341,109,37.58,6.99,17.59,0,46.84,13,1,6911,2422,455,831,0,3203
2019,6,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",4024,919,257.14,41,289.68,1.62,329.55,157,16,71407,25358,3247,15563,46,27193
2019,6,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4826,1103,343.42,43.55,251.7,2.93,461.4,113,5,86350,35611,3513,9219,125,37882
2019,6,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",800,281,108.62,8.61,61.17,1.69,100.92,23,0,18130,7575,819,2295,90,7351
2019,6,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",764,304,124.31,16.28,61.7,0,101.71,43,0,19080,7672,1430,2449,0,7529
2019,6,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1215,403,116.61,13.07,127.61,1.53,144.17,72,0,23746,6668,947,5261,104,10766
2019,6,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",373,105,43.86,3.62,19.77,0,37.75,16,0,6029,2187,352,1019,0,2471
2019,6,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1018,342,124.41,15.9,92.02,0.7,108.97,33,4,21044,7336,1240,4494,14,7960
2019,6,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60,9,2.93,0,3.42,0,2.65,0,0,226,106,0,75,0,45
2019,6,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",294,50,12.79,0,32.84,0.32,4.06,0,1,2353,777,0,1372,6,198
2019,6,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",168,27,3.81,0,12.48,0,10.71,0,1,1027,115,0,470,0,442
2019,6,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",150,18,4.38,0,8.64,0,4.98,1,0,911,155,0,335,0,421
2019,6,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",175,55,15.95,1.73,28.97,0,8.35,1,2,3374,1019,48,1993,0,314
2019,6,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",145,22,7.23,0,7.46,0,7.31,1,1,1287,554,0,487,0,246
2019,6,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",55,7,2.39,0,1.32,0,3.29,0,0,256,46,0,42,0,168
2019,6,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",351,102,7.99,0,86.47,0.38,7.17,1,4,7145,446,0,6280,9,410
2019,6,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",65,7,3.05,0,3.95,0,0,0,0,303,171,0,132,0,0
2019,6,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",295,38,8.37,0,20.18,0,9.45,1,0,1202,235,0,703,0,264
2019,6,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",173,48,15.09,0,21.72,0,11.18,1,3,2965,1422,0,818,0,725
2019,6,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",60,8,1.57,0,5.43,0,1,0,0,257,81,0,136,0,40
2019,6,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",420,122,20.77,0.97,85.43,0,14.83,1,5,8459,1649,35,5714,0,1061
2019,6,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",666,101,28.71,1.92,29.13,0,41.24,9,1,5436,2157,118,927,0,2234
2019,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1749,292,61.72,1.75,111.5,0,117.04,23,1,17049,4481,197,3892,0,8479
2019,6,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",142,13,1,0,8.89,0,3.11,0,1,529,34,0,313,0,182
2019,6,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",115,21,8.23,0,5.26,0,7.52,0,1,1140,394,0,167,0,579
2019,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",316,70,15.53,0.74,40.4,0,13.34,1,0,4678,1115,39,2767,0,757
2019,6,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1598,258,59.83,9.39,103.7,2.39,82.69,12,2,13342,4587,616,3449,103,4587
2019,6,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",140,31,13.8,0,9.37,0,7.83,0,0,1137,457,0,364,0,316
2019,6,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",218,26,10.67,0.53,6.66,0,8.15,0,1,1129,563,30,200,0,336
2019,6,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",914,146,23.16,2.41,55.45,1,63.97,8,3,6963,938,193,1846,20,3966
2019,6,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",6109,1114,245.22,34.27,519.32,6.44,308.76,49,6,56275,17621,1922,16720,166,19846
2019,6,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1939,480,95.36,12.01,219.82,2.35,150.46,46,3,27532,7143,1269,8968,355,9797
2019,6,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",145,10,1.3,0,2,0,6.7,2,1,325,62,0,40,0,223
2019,6,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",31,4,0,0,2.27,0.73,1,0,0,78,0,0,44,16,18
2019,6,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",290,91,40.78,2.34,30.55,0,17.32,0,1,6567,3185,277,1559,0,1546
2019,6,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",4307,1275,283.11,27,438.75,1.85,524.29,22,16,96202,23985,2283,26703,74,43157
2019,6,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",167,39,17.97,0,5.02,0.24,15.77,0,0,2253,951,0,193,7,1102
2019,6,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",142,27,12.58,0,6.73,0,7.68,1,1,2308,988,0,331,0,989
2019,6,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",876,242,77.73,10.52,67.84,0,85.92,3,3,20220,6692,1061,3670,0,8797
2019,6,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",113,35,11.88,0,11.53,0,11.59,0,0,2129,615,0,663,0,851
2019,6,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",55,11,3.14,0,6.7,0,1.15,0,1,436,146,0,238,0,52
2019,6,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",90,24,11.95,0,4.43,0.44,7.19,0,0,1625,660,0,265,35,665
2019,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",635,278,62.56,12.53,128.69,0.18,74.04,13,8,28841,6644,1236,13134,19,7808
2019,6,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1895,650,229.93,7.78,111.66,2.67,297.96,13,12,56713,20356,743,5081,56,30477
2019,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3509,931,236.02,19.33,318.47,2.08,355.1,18,19,83187,22552,2065,25612,207,32751
2019,6,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",358,71,30.89,1.55,12.43,0,26.12,1,0,5746,2702,75,633,0,2336
2019,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",573,121,37.29,6.3,53.05,0,24.36,0,1,6882,2440,461,1920,0,2061
2019,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",511,201,55.02,10.24,98.06,0.42,37.25,4,15,17182,4137,1036,8655,22,3332
2019,6,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1553,512,136.89,5.19,106.58,0,263.34,8,15,46004,12029,958,6294,0,26723
2019,6,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",86,22,13.32,0,3.22,0.31,5.15,0,0,1850,1314,0,101,15,420
2019,6,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",225,98,31.53,0.32,44.32,0,21.83,0,2,7139,2121,29,3071,0,1918
2019,6,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",105,30,12.56,0,5.19,0,12.25,0,0,1928,900,0,179,0,849
2019,6,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",223,70,30.96,2,17.05,0,19.99,2,1,5613,2205,323,1255,0,1830
2019,6,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",90,35,10.08,1.12,8.3,0,15.5,0,0,2489,668,67,317,0,1437
2019,6,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",142,31,11.15,2.89,9.65,0,7.31,0,0,1987,852,204,417,0,514
2019,6,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",206,37,11.37,0.78,13.12,0,11.73,1,0,1960,848,42,429,0,641
2019,6,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",438,108,30.13,3.66,57.13,0,17.08,0,1,5777,2132,152,2027,0,1466
2019,6,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",228,52,16.53,5.01,15.58,0,14.88,0,0,3935,1352,412,663,0,1508
2019,6,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",413,102,42.32,2.19,30.62,1.31,25.56,1,4,7598,3465,307,1611,68,2147
2019,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21194,3693,887.54,159.95,1309.75,2.47,1333.29,73,114,283977,80198,15793,76792,342,110852
2019,6,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1615,412,108.68,16.37,180.47,0,106.48,3,4,27490,9103,1944,8738,0,7705
2019,6,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",640,113,42.28,7.17,30.03,0,33.52,1,0,7875,2561,466,1907,0,2941
2019,6,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",608,83,34.76,2.53,27.01,0,18.69,1,4,5835,2998,262,1458,0,1117
2019,6,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",796,174,56.43,8.02,59.76,0,49.79,2,2,12990,4484,1009,3371,0,4126
2019,6,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",1007,238,53.44,11.45,125.21,0,47.89,0,8,15687,3928,897,7430,0,3432
2019,6,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",909,300,103.53,6.8,103.29,1,85.38,1,8,25921,10923,872,6823,33,7270
2019,6,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",5149,905,285.26,45.06,226.75,0.98,346.96,1,10,63306,21862,3875,12605,92,24872
2019,6,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",497,207,46.93,4.69,131.84,0,23.53,5,3,21176,4941,438,14295,0,1502
